record_id,timestamp_ms,data_origin,scenario_family,scenario_variant_id,datetime_bahrain,date,data_source,hour_of_day,day_of_week,is_weekend,sample_count,avg_temperature,avg_humidity,avg_sound_raw,motion_count,bright_count,smoke_count,noise_count,high_temp_count,occupancy_score,switch_avg_power_W,switch_peak_power_W,switch_energy_kWh,ac_avg_power_W,ac_peak_power_W,ac_energy_kWh,total_avg_power_W,total_peak_power_W,total_energy_kWh,total_cost_BHD,tariff_BHD_per_kWh,sensor_freshness_age_seconds,breaker_freshness_age_seconds,hub_freshness_age_seconds,ac_on_flag,socket_on_flag,command_count_last_hour,command_failure_count_last_hour,synthetic_same_hour_energy_avg_hint,synthetic_rolling_energy_avg_hint,synthetic_same_hour_power_avg_hint,synthetic_rolling_power_avg_hint,is_night,is_morning,is_evening,is_working_hour,is_sleep_hour,day_part,previous_hour_total_energy_kWh,previous_hour_total_avg_power_W,previous_hour_total_peak_power_W,energy_delta_from_previous_hour,power_delta_from_previous_hour,rolling_3h_energy_avg,rolling_3h_power_avg,rolling_6h_energy_avg,rolling_6h_power_avg,rolling_24h_energy_avg,rolling_24h_power_avg,rolling_3h_energy_std,rolling_3h_power_std,rolling_24h_energy_std,rolling_24h_power_std,same_hour_7day_energy_avg,same_hour_7day_power_avg,same_hour_7day_energy_std,same_hour_7day_power_std,energy_z_score_24h,power_z_score_24h,same_hour_energy_z_score,same_hour_power_z_score,motion_rate,bright_rate,noise_rate,smoke_rate,high_temp_rate,minutes_since_motion,sensor_stale_flag,breaker_stale_flag,hub_offline_flag,device_on_count,ac_state_duration_minutes,socket_state_duration_minutes,high_power_duration_minutes,empty_room_duration_minutes,occupancy_power_mismatch_score,routine_score_for_hour,routine_deviation_score,label_rule_version,waste_event,anomaly_label,recommendation_type,next_hour_total_energy_kWh,next_hour_total_cost_BHD,split
synthetic_normal_usage_0060_1771468800000,1771468800000,synthetic_scenario,normal_usage,normal_usage_0060,2026-02-19T05:40:00+03:00,2026-02-19,synthetic_hourly_summary,5,Thursday,False,162,27.505,56.695,545.839,102,10,0,3,0,0.6346,12.253,18.752,0.008995,61.544,61.544,0.045183,83.401,123.835,0.06123,0.001959,0.032,22.0,7.0,69.0,1,1,1,0,0.056065,0.028331,52.441,87.218,True,True,False,False,True,morning,0.021309,33.293,43.506,0.039921,50.108,0.04144933333333333,59.474999999999994,0.06061333333333332,93.19700000000002,0.028331,87.218,0.01996293015399592,25.130063032155235,0.0056662,17.4436,0.056065,52.441,0.010091699999999999,9.43938,5.806184038685538,-0.2188195097342296,0.5118067322651292,3.2798764325623075,0.6296296296296297,0.06172839506172839,0.018518518518518517,0.0,0.0,0.0,False,False,False,2,960.0,180.0,0.0,0.0,0.15237362699999996,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.012973,0.000415,train
synthetic_normal_usage_0060_1771472400000,1771472400000,synthetic_scenario,normal_usage,normal_usage_0060,2026-02-19T06:40:00+03:00,2026-02-19,synthetic_hourly_summary,6,Thursday,False,173,22.609,67.194,40.0,127,142,0,16,0,0.7377,8.707,9.851,0.008837,0.0,0.0,0.0,12.782,18.262,0.012973,0.000415,0.032,29.0,21.0,36.0,0,0,0,0,0.013394,0.005221,4.746,8.063,False,True,False,False,False,morning,0.06123,83.401,123.835,-0.048257,-70.619,0.031837333333333336,43.15866666666667,0.03583383333333332,48.702500000000015,0.005221,8.063,0.025793775689753495,36.32849190832778,0.002,3.0,0.013394,4.746,0.00241092,3.0,3.876,1.5729999999999997,-0.17462213594810258,2.6786666666666665,0.7341040462427746,0.8208092485549133,0.09248554913294797,0.0,0.0,0.0,False,False,False,0,0.0,0.0,0.0,0.0,0.016763592999999997,0.10711111111111116,0.8928888888888888,weak_rules_v2,False,unusual_same_hour_usage,review_unusual_usage,0.047734,0.001527,train
synthetic_normal_usage_0060_1771476000000,1771476000000,synthetic_scenario,normal_usage,normal_usage_0060,2026-02-19T07:40:00+03:00,2026-02-19,synthetic_hourly_summary,7,Thursday,False,151,28.71,58.011,281.331,103,57,0,2,0,0.6866,9.885,13.236,0.00675,55.017,78.097,0.037566,69.908,94.771,0.047734,0.001527,0.032,54.0,43.0,56.0,1,0,3,0,0.039591,0.03641,41.128,63.237,False,True,False,False,False,morning,0.012973,12.782,18.262,0.034761,57.126000000000005,0.04064566666666666,55.36366666666666,0.03577166666666665,49.09083333333334,0.03641,63.237,0.024897145706552784,37.48885186736759,0.007282,12.647400000000001,0.039591,41.128,0.00712638,7.40304,1.555067289206262,0.5274601894460521,1.1426558785807097,3.8875921243164973,0.6821192052980133,0.37748344370860926,0.013245033112582781,0.0,0.0,0.0,False,False,False,1,60.0,0.0,0.0,0.0,0.10954583600000001,0.0,1.0,weak_rules_v2,False,sudden_power_spike,reduce_peak_load,0.145194,0.004646,train
synthetic_routine_anomaly_0053_1771558800000,1771558800000,synthetic_scenario,routine_anomaly,routine_anomaly_0053,2026-02-20T06:40:00+03:00,2026-02-20,synthetic_hourly_summary,6,Friday,True,68,27.412,38.849,125.27,5,44,0,1,0,0.086,33.045,46.849,0.019156,216.571,366.025,0.125549,250.458,407.499,0.145194,0.004646,0.032,65.0,21.0,80.0,1,1,1,0,0.056978,0.076767,114.144,147.568,False,True,False,False,False,morning,0.047734,69.908,94.771,0.09745999999999999,180.55,0.06863366666666666,111.04933333333334,0.055041499999999986,85.26216666666669,0.076767,147.568,0.06854338232341123,124.0642060601421,0.015353400000000001,29.513600000000004,0.056978,114.144,0.01025604,20.54592,4.456797842823087,3.486189417759947,8.601370509475391,6.6346019063638915,0.07352941176470588,0.6470588235294118,0.014705882352941176,0.0,0.0,0.0,False,False,False,2,120.0,60.0,60.0,60.0,0.914,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.139712,0.004471,train
synthetic_routine_anomaly_0053_1771562400000,1771562400000,synthetic_scenario,routine_anomaly,routine_anomaly_0053,2026-02-20T07:40:00+03:00,2026-02-20,synthetic_hourly_summary,7,Friday,True,97,26.944,60.442,583.395,0,29,0,5,0,0.0,11.439,16.179,0.009297,160.445,175.778,0.130407,171.893,266.058,0.139712,0.004471,0.032,34.0,41.0,45.0,1,1,0,0,0.062477,0.084352,79.324,80.48,False,True,False,False,False,morning,0.145194,250.458,407.499,-0.005481999999999987,-78.565,0.11087999999999999,164.08633333333333,0.07135866666666667,103.62250000000002,0.084352,80.48,0.05475468991785082,90.52780599535909,0.0168704,16.096,0.062477,79.324,0.01124586,14.278319999999999,3.281487101669196,5.679237077534791,6.867860706073168,6.483185696916725,0.0,0.29896907216494845,0.05154639175257732,0.0,0.0,60.0,False,False,False,2,180.0,120.0,120.0,120.0,0.859465,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.069357,0.002219,train
synthetic_routine_anomaly_0053_1771566000000,1771566000000,synthetic_scenario,routine_anomaly,routine_anomaly_0053,2026-02-20T08:40:00+03:00,2026-02-20,synthetic_hourly_summary,8,Friday,True,60,26.018,45.798,406.672,35,40,0,5,0,0.5921,31.292,43.226,0.023457,58.061,86.542,0.043524,92.524,125.827,0.069357,0.002219,0.032,55.0,6.0,79.0,1,1,2,0,0.031896,0.037919,37.436,38.06,False,True,False,False,False,morning,0.139712,171.893,266.058,-0.070355,-79.369,0.11808766666666666,171.625,0.07936666666666665,113.49433333333336,0.037919,38.06,0.042290914938475005,78.9673410784486,0.007583800000000001,7.612000000000001,0.031896,37.436,0.00574128,6.73848,4.1454152271948095,7.155018392012611,6.524851601036703,8.175137419714831,0.5833333333333334,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0,False,False,False,2,240.0,180.0,0.0,0.0,0.18870269800000003,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.175227,0.005607,train
synthetic_routine_anomaly_0053_1771569600000,1771569600000,synthetic_scenario,routine_anomaly,routine_anomaly_0053,2026-02-20T09:40:00+03:00,2026-02-20,synthetic_hourly_summary,9,Friday,True,139,26.433,49.005,254.601,42,112,0,9,0,0.3044,5.936,8.131,0.005944,169.047,196.465,0.169283,174.982,221.307,0.175227,0.005607,0.032,63.0,73.0,48.0,1,0,3,0,0.091085,0.071423,87.962,71.79,False,True,False,False,False,morning,0.069357,92.524,125.827,0.10586999999999999,82.458,0.12809866666666667,146.46633333333332,0.09836616666666664,128.75783333333337,0.071423,71.79,0.05388196691225487,46.740956069954144,0.014284600000000001,14.358000000000002,0.091085,87.962,0.016395299999999998,15.83316,7.266846814051495,7.187073408552721,5.132080535275354,5.496060167395517,0.302158273381295,0.8057553956834532,0.06474820143884892,0.0,0.0,0.0,False,False,False,1,300.0,0.0,60.0,0.0,0.608587396,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.027578,0.000882,train
synthetic_socket_left_on_0022_1771641600000,1771641600000,synthetic_scenario,socket_left_on,socket_left_on_0022,2026-02-21T05:40:00+03:00,2026-02-21,synthetic_hourly_summary,5,Saturday,True,113,28.452,71.164,242.581,9,77,0,5,0,0.0883,19.955,24.573,0.015285,5.477,5.967,0.004195,36.004,61.009,0.027578,0.000882,0.032,8.0,72.0,41.0,0,1,1,0,0.024704,0.019344,10.709,24.463,True,True,False,False,True,morning,0.175227,174.982,221.307,-0.147649,-138.978,0.09072066666666667,101.17,0.10080033333333333,132.6281666666667,0.019344,24.463,0.07610756526346989,69.89124485942482,0.0038688000000000004,4.892600000000001,0.024704,10.709,0.0044467199999999995,3.0,2.128308519437551,2.3588684952785828,0.6463190846286697,8.431666666666667,0.07964601769911504,0.6814159292035398,0.04424778761061947,0.0,0.0,0.0,False,False,False,1,0.0,60.0,0.0,60.0,0.16412423399999998,0.0,1.0,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.027378,0.000876,train
synthetic_socket_left_on_0022_1771645200000,1771645200000,synthetic_scenario,socket_left_on,socket_left_on_0022,2026-02-21T06:40:00+03:00,2026-02-21,synthetic_hourly_summary,6,Saturday,True,116,27.835,48.91,348.883,0,57,0,8,0,0.0,37.292,56.96,0.025873,2.169,2.478,0.001505,39.461,54.523,0.027378,0.000876,0.032,24.0,7.0,85.0,0,1,0,0,0.020901,0.010097,20.568,34.783,False,True,False,False,False,morning,0.027578,36.004,61.009,-0.0001999999999999988,3.4570000000000007,0.07672766666666667,83.48233333333333,0.09740766666666666,127.55366666666669,0.010097,34.783,0.08530298353711509,79.25988558112748,0.0020194,6.956600000000001,0.020901,20.568,0.00376218,3.70224,8.557492324452806,0.6724549348819822,1.7216082165127666,5.103126755693849,0.0,0.49137931034482757,0.06896551724137931,0.0,0.0,60.0,False,False,False,1,0.0,120.0,0.0,120.0,0.19730499999999998,0.0,1.0,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.138906,0.004445,train
synthetic_ac_left_on_0011_1771648800000,1771648800000,synthetic_scenario,ac_left_on,ac_left_on_0011,2026-02-21T07:40:00+03:00,2026-02-21,synthetic_hourly_summary,7,Saturday,True,83,27.695,56.098,490.904,7,49,0,7,0,0.0875,4.998,7.924,0.003024,221.153,260.548,0.133792,229.606,354.69,0.138906,0.004445,0.032,28.0,51.0,10.0,1,0,1,0,0.104131,0.138521,140.188,220.682,False,True,False,False,False,morning,0.027378,39.461,54.523,0.111528,190.14499999999998,0.06462066666666667,101.69033333333334,0.09635966666666666,124.07833333333336,0.138521,220.682,0.06433306351584174,110.79170116183526,0.027704200000000002,44.1364,0.104131,140.188,0.01874358,25.233839999999997,0.013896809869983484,0.2021913885137892,1.8553019220447748,3.543574818576959,0.08433734939759036,0.5903614457831325,0.08433734939759036,0.0,0.0,0.0,False,False,False,1,60.0,0.0,60.0,180.0,0.9125,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.022748,0.000728,train
synthetic_socket_left_on_0022_1771648800000,1771648800000,synthetic_scenario,socket_left_on,socket_left_on_0022,2026-02-21T07:40:00+03:00,2026-02-21,synthetic_hourly_summary,7,Saturday,True,126,28.71,51.047,295.764,6,118,0,4,0,0.0547,56.124,90.045,0.02102,4.612,5.995,0.001728,60.737,75.775,0.022748,0.000728,0.032,40.0,72.0,19.0,0,1,1,0,0.025839,0.019366,19.52,39.918,False,True,False,False,False,morning,0.138906,229.606,354.69,-0.116158,-168.869,0.06301066666666667,109.93466666666666,0.07686566666666667,105.55233333333335,0.019366,39.918,0.06576804270565856,104.1829547494858,0.0038732000000000003,7.9836,0.025839,19.52,0.00465102,3.5136,0.8731797996488689,2.6077208276967787,-0.6645854027718652,11.730703551912569,0.047619047619047616,0.9365079365079365,0.031746031746031744,0.0,0.0,0.0,False,False,False,1,0.0,60.0,0.0,240.0,0.2870734305,0.0,1.0,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.040715,0.001303,train
synthetic_socket_left_on_0022_1771652400000,1771652400000,synthetic_scenario,socket_left_on,socket_left_on_0022,2026-02-21T08:40:00+03:00,2026-02-21,synthetic_hourly_summary,8,Saturday,True,154,24.696,44.018,418.05,8,150,0,7,0,0.0531,43.936,65.404,0.035145,2.645,4.622,0.002116,50.899,63.381,0.040715,0.001303,0.032,77.0,34.0,77.0,0,1,1,0,0.030986,0.025983,39.035,40.434,False,True,False,False,False,morning,0.022748,60.737,75.775,0.017967,-9.838000000000001,0.06745633333333334,113.74733333333334,0.072092,98.61483333333335,0.025983,40.434,0.06252594999145017,100.45705322342181,0.0051966,8.0868,0.030986,39.035,0.00557748,7.026299999999999,2.834930531501367,1.2940841865756545,1.7443361518104954,1.6885131577074712,0.05194805194805195,0.974025974025974,0.045454545454545456,0.0,0.0,0.0,False,False,False,1,0.0,120.0,0.0,300.0,0.24098131550000002,0.4371622807641763,0.5628377192358237,weak_rules_v2,True,socket_left_on,turn_off_unused_socket,0.255093,0.008163,train
synthetic_ac_left_on_0011_1771652400000,1771652400000,synthetic_scenario,ac_left_on,ac_left_on_0011,2026-02-21T08:40:00+03:00,2026-02-21,synthetic_hourly_summary,8,Saturday,True,140,27.224,44.377,225.343,6,62,0,15,0,0.0444,0.0,0.0,0.0,344.482,436.747,0.250429,350.898,553.172,0.255093,0.008163,0.032,6.0,60.0,89.0,1,0,3,0,0.217542,0.210112,302.187,269.933,False,True,False,False,False,morning,0.040715,50.899,63.381,0.214378,299.999,0.10618533333333335,154.178,0.085403,127.93416666666668,0.210112,269.933,0.12927034913828203,170.43551672406795,0.0420224,53.9866,0.217542,302.187,0.03915756,54.39366,1.0704053076454467,1.499724005586572,0.9589719073404982,0.8955271625406346,0.04285714285714286,0.44285714285714284,0.10714285714285714,0.0,0.0,0.0,False,False,False,1,60.0,0.0,60.0,360.0,0.9556,0.7014909458197884,0.2985090541802115,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.147899,0.004733,train
synthetic_ac_left_on_0011_1771656000000,1771656000000,synthetic_scenario,ac_left_on,ac_left_on_0011,2026-02-21T09:40:00+03:00,2026-02-21,synthetic_hourly_summary,9,Saturday,True,122,26.867,41.28,461.904,0,25,0,12,0,0.0035,15.914,23.272,0.00946,222.473,304.76,0.132241,248.815,315.58,0.147899,0.004733,0.032,13.0,34.0,43.0,1,1,3,0,0.163994,0.12553,177.203,220.579,False,True,False,False,False,morning,0.255093,350.898,553.172,-0.10719400000000001,-102.08300000000003,0.14790233333333336,216.87066666666666,0.1054565,163.4026666666667,0.12553,220.579,0.10718900003887218,152.5292769416198,0.025106000000000003,44.11580000000001,0.163994,177.203,0.02951892,31.896539999999998,0.8909822353222336,0.6400427964584114,-0.5452435251696199,2.245133798211342,0.0,0.20491803278688525,0.09836065573770492,0.0,0.0,60.0,False,False,False,2,120.0,60.0,120.0,420.0,0.9965,0.25162206726288605,0.748377932737114,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.288835,0.009243,train
synthetic_ac_left_on_0011_1771659600000,1771659600000,synthetic_scenario,ac_left_on,ac_left_on_0011,2026-02-21T10:40:00+03:00,2026-02-21,synthetic_hourly_summary,10,Saturday,True,106,23.604,58.532,330.194,3,58,0,7,0,0.0373,10.967,13.496,0.010129,296.855,438.197,0.274161,312.744,337.399,0.288835,0.009243,0.032,5.0,79.0,7.0,1,1,3,0,0.298229,0.266543,281.34,282.699,False,True,False,False,False,morning,0.147899,248.815,315.58,0.140936,63.92900000000003,0.23060900000000004,304.15233333333333,0.14903266666666667,208.94983333333334,0.266543,282.699,0.07358898501813987,51.58097783421026,0.0533086,56.53980000000001,0.298229,281.34,0.05368122,50.64119999999999,0.41816892583935866,0.5313955832882326,-0.1749960228176635,0.6201274851306853,0.02830188679245283,0.5471698113207547,0.0660377358490566,0.0,0.0,0.0,False,False,False,2,180.0,120.0,180.0,480.0,0.9627,0.7932908382897715,0.20670916171022843,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.030668,0.000981,train
synthetic_stale_data_0026_1771666800000,1771666800000,synthetic_scenario,stale_data,stale_data_0026,2026-02-21T12:40:00+03:00,2026-02-21,synthetic_hourly_summary,12,Saturday,True,173,29.261,41.817,398.445,93,146,0,16,0,0.5428,2.135,3.424,0.001779,34.675,51.923,0.028889,36.81,45.754,0.030668,0.000981,0.032,1693.0,1618.0,87.0,1,0,3,0,0.029283,0.040504,24.146,26.075,False,False,False,False,False,afternoon,0.288835,312.744,337.399,-0.25816700000000004,-275.934,0.1558006666666667,199.4563333333333,0.130993,176.8171666666667,0.040504,26.075,0.12926475631173928,144.4371890142333,0.0081008,5.215,0.029283,24.146,0.00527094,4.34628,-1.214201066561327,2.058485139022052,0.2627614808743793,2.913756131680426,0.5375722543352601,0.8439306358381503,0.09248554913294797,0.0,0.0,0.0,True,True,False,1,240.0,0.0,0.0,0.0,0.08414766000000001,0.028747956106524697,0.9712520438934753,weak_rules_v2,False,possible_sensor_stale,check_sensor_connection,0.002961,9.5e-05,train
synthetic_stale_data_0026_1771670400000,1771670400000,synthetic_scenario,stale_data,stale_data_0026,2026-02-21T13:40:00+03:00,2026-02-21,synthetic_hourly_summary,13,Saturday,True,159,28.19,43.724,306.104,57,126,0,12,0,0.3613,5.163,7.503,0.002961,0.0,0.0,0.0,5.163,6.523,0.002961,9.5e-05,0.032,734.0,1545.0,64.0,0,0,0,0,0.002,0.002108,5.58,4.814,False,False,False,False,False,afternoon,0.030668,36.81,45.754,-0.027707000000000002,-31.647000000000002,0.10748800000000003,118.23899999999999,0.12769516666666667,167.55483333333336,0.002108,4.814,0.15766093450503205,169.18785246287652,0.002,3.0,0.002,5.58,0.002,3.0,0.4265,0.1163333333333334,0.48050000000000004,-0.13899999999999993,0.3584905660377358,0.7924528301886793,0.07547169811320754,0.0,0.0,0.0,True,True,False,0,0.0,0.0,0.0,0.0,0.016488040500000002,0.9536666666666667,0.04633333333333331,weak_rules_v2,False,possible_sensor_stale,check_sensor_connection,0.022417,0.000717,train
synthetic_stale_data_0026_1771674000000,1771674000000,synthetic_scenario,stale_data,stale_data_0026,2026-02-21T14:40:00+03:00,2026-02-21,synthetic_hourly_summary,14,Saturday,True,175,28.285,42.924,386.567,68,98,0,13,0,0.391,16.097,25.966,0.010937,15.198,18.597,0.010326,32.994,49.596,0.022417,0.000717,0.032,512.0,1459.0,82.0,1,1,2,0,0.017413,0.021735,36.11,26.38,False,False,False,False,False,afternoon,0.002961,5.163,6.523,0.019456,27.831,0.018682000000000018,24.98899999999998,0.1246455,164.5706666666667,0.021735,26.38,0.014226107373417039,17.275507836243825,0.004347,5.276,0.017413,36.11,0.00313434,6.4998,0.15688980906372177,1.2536012130401821,1.5965083558261062,-0.4793993661343426,0.38857142857142857,0.56,0.07428571428571429,0.0,0.0,0.0,True,True,False,2,60.0,60.0,0.0,0.0,0.10046673,0.8402002112885525,0.15979978871144754,weak_rules_v2,False,possible_sensor_stale,check_sensor_connection,0.067171,0.002149,train
synthetic_stale_data_0026_1771677600000,1771677600000,synthetic_scenario,stale_data,stale_data_0026,2026-02-21T15:40:00+03:00,2026-02-21,synthetic_hourly_summary,15,Saturday,True,172,29.399,74.106,358.025,121,132,0,19,0,0.7044,19.855,35.567,0.019337,44.358,61.609,0.0432,68.971,104.213,0.067171,0.002149,0.032,1601.0,288.0,26.0,1,1,1,0,0.056404,0.065898,46.433,46.88,False,False,False,False,False,afternoon,0.022417,32.994,49.596,0.044753999999999995,35.977000000000004,0.03084966666666668,35.70933333333331,0.09332516666666667,117.58283333333337,0.065898,46.88,0.03292511845587385,31.99054535848755,0.0131796,9.376000000000001,0.056404,46.433,0.01015272,8.35794,0.09658866733436496,2.356122013651877,1.0605039831690415,2.6965974869405627,0.7034883720930233,0.7674418604651163,0.11046511627906977,0.0,0.0,0.0,True,True,False,2,120.0,120.0,0.0,0.0,0.101939138,0.10113417101981248,0.8988658289801875,weak_rules_v2,False,possible_sensor_stale,check_sensor_connection,0.15892,0.005085,train
synthetic_power_spike_0099_1771688400000,1771688400000,synthetic_scenario,power_spike,power_spike_0099,2026-02-21T18:40:00+03:00,2026-02-21,synthetic_hourly_summary,18,Saturday,True,110,24.926,63.462,40.0,110,105,0,10,0,1.0,177.988,217.147,0.108454,80.372,102.424,0.048973,260.81,374.652,0.15892,0.005085,0.032,32.0,67.0,27.0,1,1,1,0,0.068903,0.088696,143.778,155.886,False,False,True,False,False,evening,0.067171,68.971,104.213,0.09174900000000001,191.839,0.08283600000000002,120.925,0.09516199999999998,119.58200000000004,0.088696,155.886,0.0695867187112598,122.47222563095711,0.0177392,31.1772,0.068903,143.778,0.01240254,25.880039999999997,3.9586903580770274,3.3654080546040057,7.25794877500899,4.5220950199458745,1.0,0.9545454545454546,0.09090909090909091,0.0,0.0,0.0,False,False,False,2,180.0,180.0,60.0,0.0,0.0,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.125752,0.004024,train
synthetic_power_spike_0099_1771692000000,1771692000000,synthetic_scenario,power_spike,power_spike_0099,2026-02-21T19:40:00+03:00,2026-02-21,synthetic_hourly_summary,19,Saturday,True,137,31.344,29.895,464.481,89,51,0,4,20,0.6534,154.957,196.016,0.094885,48.479,54.444,0.029685,205.366,274.645,0.125752,0.004024,0.032,9.0,15.0,55.0,1,1,0,0,0.043544,0.067108,80.475,90.496,False,False,True,False,False,evening,0.15892,260.81,374.652,-0.033168,-55.44399999999999,0.11728100000000002,178.38233333333332,0.06798149999999999,101.68566666666669,0.067108,90.496,0.04645737972593805,98.72506865195574,0.0134216,18.0992,0.043544,80.475,0.00783792,14.485499999999998,4.369374739226322,6.346689356435645,10.488496948169923,8.621794208001107,0.6496350364963503,0.3722627737226277,0.029197080291970802,0.0,0.145985401459854,0.0,False,False,False,2,240.0,240.0,120.0,0.0,0.3466,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.146661,0.004693,train
synthetic_power_spike_0099_1771695600000,1771695600000,synthetic_scenario,power_spike,power_spike_0099,2026-02-21T20:40:00+03:00,2026-02-21,synthetic_hourly_summary,20,Saturday,True,152,23.454,44.791,483.077,73,136,0,14,0,0.4853,118.256,141.453,0.078612,100.588,111.351,0.066867,220.623,321.114,0.146661,0.004693,0.032,46.0,31.0,85.0,1,1,3,0,0.063003,0.08556,135.775,114.244,False,False,True,False,False,evening,0.125752,205.366,274.645,0.02090900000000001,15.256999999999977,0.1437776666666667,228.93299999999996,0.08731366666666666,132.32116666666667,0.08556,114.244,0.016770935106109473,28.640903599572642,0.017112,22.8488,0.063003,135.775,0.01134054,24.4395,3.570652173913045,4.655780609922621,7.3768973964202775,3.4717567871683133,0.48026315789473684,0.8947368421052632,0.09210526315789473,0.0,0.0,0.0,False,False,False,2,300.0,300.0,180.0,0.0,0.5146999999999999,0.0,1.0,weak_rules_v2,True,unusual_same_hour_usage,review_unusual_usage,0.212699,0.006806,train
synthetic_power_spike_0099_1771699200000,1771699200000,synthetic_scenario,power_spike,power_spike_0099,2026-02-21T21:40:00+03:00,2026-02-21,synthetic_hourly_summary,21,Saturday,True,101,30.107,53.597,372.108,9,29,0,2,15,0.0912,135.729,193.29,0.120638,101.587,134.332,0.090292,239.306,303.316,0.212699,0.006806,0.032,56.0,18.0,44.0,1,1,2,0,0.083277,0.102575,116.828,118.656,False,False,True,False,False,evening,0.146661,220.623,321.114,0.06603799999999999,18.68300000000002,0.16170400000000004,221.765,0.12226999999999999,171.34500000000003,0.102575,118.656,0.04538352221897286,16.998794751393913,0.020515000000000002,23.7312,0.083277,116.828,0.01498986,21.02904,5.36797465269315,5.084024406688242,8.633969896983693,5.824231633969027,0.0891089108910891,0.2871287128712871,0.019801980198019802,0.0,0.1485148514851485,0.0,False,False,False,2,360.0,360.0,240.0,60.0,0.9088,0.0,1.0,weak_rules_v2,True,ac_running_empty_room,turn_off_or_adjust_ac,0.006449,0.000206,train
synthetic_low_usage_normal_0098_1771713600000,1771713600000,synthetic_scenario,low_usage_normal,low_usage_normal_0098,2026-02-22T01:40:00+03:00,2026-02-22,synthetic_hourly_summary,1,Sunday,False,164,20.0,51.299,232.122,19,67,0,13,0,0.1164,1.451,2.052,0.00104,2.69,3.445,0.001928,8.999,11.963,0.006449,0.000206,0.032,5.0,48.0,59.0,0,0,1,0,0.003525,0.004569,8.183,5.361,True,False,False,False,True,night,0.212699,239.306,303.316,-0.20625,-230.30700000000002,0.12193633333333337,156.30933333333334,0.11960866666666665,167.34583333333336,0.004569,5.361,0.10532448661794339,127.91604415527159,0.002,3.0,0.003525,8.183,0.002,3.0,0.9399999999999998,1.212666666666667,1.462,0.27200000000000024,0.11585365853658537,0.40853658536585363,0.07926829268292683,0.0,0.0,0.0,False,False,False,0,0.0,0.0,0.0,120.0,0.039757582,0.9093333333333332,0.09066666666666674,weak_rules_v2,False,normal,keep_monitoring,0.002537,8.1e-05,train
synthetic_low_usage_normal_0098_1771717200000,1771717200000,synthetic_scenario,low_usage_normal,low_usage_normal_0098,2026-02-22T02:40:00+03:00,2026-02-22,synthetic_hourly_summary,2,Sunday,False,139,22.926,57.207,553.544,29,110,0,16,0,0.2121,1.872,3.343,0.000945,1.692,2.094,0.000854,5.023,8.068,0.002537,8.1e-05,0.032,60.0,25.0,18.0,0,0,1,0,0.002171,0.002269,4.019,4.13,True,False,False,False,True,night,0.006449,8.999,11.963,-0.003912,-3.976000000000001,0.07389500000000003,84.44266666666665,0.10883633333333333,156.68783333333337,0.002269,4.13,0.12022370293748233,134.13031406931634,0.002,3.0,0.002171,4.019,0.002,3.0,0.134,0.2976666666666666,0.183,0.3346666666666665,0.20863309352517986,0.7913669064748201,0.11510791366906475,0.0,0.0,0.0,False,False,False,0,0.0,0.0,0.0,0.0,0.0197881085,0.8884444444444445,0.1115555555555555,weak_rules_v2,False,normal,keep_monitoring,0.003859,0.000123,train
synthetic_low_usage_normal_0098_1771720800000,1771720800000,synthetic_scenario,low_usage_normal,low_usage_normal_0098,2026-02-22T03:40:00+03:00,2026-02-22,synthetic_hourly_summary,3,Sunday,False,118,29.44,64.334,327.251,4,25,0,4,0,0.0413,1.291,2.132,0.001356,1.907,2.002,0.002002,3.675,4.628,0.003859,0.000123,0.032,77.0,41.0,44.0,0,0,3,0,0.00312,0.00304,3.851,2.672,True,False,False,False,True,night,0.002537,5.023,8.068,0.0013219999999999998,-1.3479999999999999,0.004281666666666695,5.8989999999999805,0.08299283333333334,113.83200000000004,0.00304,2.672,0.0019899551083684274,2.7679913294943854,0.002,3.0,0.00312,3.851,0.002,3.0,0.4094999999999999,0.3343333333333332,0.36950000000000005,-0.05866666666666672,0.03389830508474576,0.211864406779661,0.03389830508474576,0.0,0.0,0.0,False,False,False,0,0.0,0.0,0.0,60.0,0.0176161125,0.9804444444444445,0.019555555555555573,weak_rules_v2,False,low_usage_normal,keep_monitoring,0.001179,3.8e-05,train
